"","ID","Entrez","Symbol","Name"
"15113","8010078","NA","NA","NA"
"15114","8010080","677849","SNORD1B","small nucleolar RNA, C/D box 1B"
"15115","8010082","677848","SNORD1A","small nucleolar RNA, C/D box 1A"
"15116","8010084","NA","NA","NA"
"15117","8010086","124512","METTL23","methyltransferase like 23"
"15118","8010092","79157","MFSD11","major facilitator superfamily domain containing 11"
"15119","8010113","146664","MGAT5B","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B"
"15120","8010137","NA","NA","NA"
"15121","8010139","6397","SEC14L1","SEC14 like lipid binding 1"
"15122","8010161","10801","SEPTIN9","septin 9"
"15123","8010184","NA","NA","NA"
"15124","8010186","NA","NA","NA"
"15125","8010188","57690","TNRC6C","trinucleotide repeat containing adaptor 6C"
"15126","8010210","NA","NA","NA"
"15127","8010212","147138","TMC8","transmembrane channel like 8"
"15128","8010237","100141515","C17orf99","chromosome 17 open reading frame 99"
"15129","8010243","9144","SYNGR2","synaptogyrin 2"
"15130","8010248","125061","AFMID","arylformamidase"
"15131","8010260","332","BIRC5","baculoviral IAP repeat containing 5"
"15132","8010271","9489","PGS1","phosphatidylglycerophosphate synthase 1"
"15133","8010285","NA","NA","NA"
"15134","8010287","114897","C1QTNF1","C1q and TNF related 1"
"15135","8010295","64772","ENGASE","endo-beta-N-acetylglucosaminidase"
"15136","8010313","339221","ENPP7","ectonucleotide pyrophosphatase/phosphodiesterase 7"
"15137","8010320","84733","CBX2","chromobox 2"
"15138","8010328","55036","CCDC40","coiled-coil domain containing 40"
"15139","8010354","2548","GAA","glucosidase alpha, acid"
"15140","8010379","79092","CARD14","caspase recruitment domain family member 14"
"15141","8010405","284129","SLC26A11","solute carrier family 26 member 11"
"15142","8010426","57674","RNF213","ring finger protein 213"
"15143","8010454","57674","RNF213","ring finger protein 213"
"15144","8010499","284131","ENDOV","endonuclease V"
"15145","8010512","57521","RPTOR","regulatory associated protein of MTOR complex 1"
"15146","8010550","79643","CHMP6","charged multivesicular body protein 6"
"15147","8010560","100129503","LOC100129503","uncharacterized LOC100129503"
"15148","8010562","10458","BAIAP2","BAI1 associated protein 2"
"15149","8010583","388428","PVALEF","parvalbumin like EF-hand containing"
"15150","8010590","57597","BAHCC1","BAH domain and coiled-coil containing 1"
"15151","8010614","25794","FSCN2","fascin actin-bundling protein 2, retinal"
"15152","8010622","NA","NA","NA"
"15153","8010624","83882","TSPAN10","tetraspanin 10"
"15154","8010629","339230","CCDC137","coiled-coil domain containing 137"
"15155","8010638","9146","HGS","hepatocyte growth factor-regulated tyrosine kinase substrate"
"15156","8010664","6182","MRPL12","mitochondrial ribosomal protein L12"
"15157","8010673","1468","SLC25A10","solute carrier family 25 member 10"
"15158","8010686","51529","ANAPC11","anaphase promoting complex subunit 11"
"15159","8010702","79058","ASPSCR1","ASPSCR1 tether for SLC2A4, UBX domain containing"
"15160","8010719","201255","LRRC45","leucine rich repeat containing 45"
"15161","8010737","5881","RAC3","Rac family small GTPase 3"
"15162","8010747","2873","GPS1","G protein pathway suppressor 1"
"15163","8010766","NA","NA","NA"
"15164","8010768","NA","NA","NA"
"15165","8010770","9123","SLC16A3","solute carrier family 16 member 3"
"15166","8010778","NA","NA","NA"
"15167","8010780","400629","TEX19","testis expressed 19"
"15168","8010783","2837","UTS2R","urotensin 2 receptor"
"15169","8010785","NA","NA","NA"
"15170","8010787","284004","HEXD","hexosaminidase D"
"15171","8010804","26502","NARF","nuclear prelamin A recognition factor"
"15172","8010820","3607","FOXK2","forkhead box K2"
"15173","8010832","79672","FN3KRP","fructosamine 3 kinase related protein"
"15174","8010841","64122","FN3K","fructosamine 3 kinase"
"15175","8010848","6904","TBCD","tubulin folding cofactor D"
"15176","8010897","284207","METRNL","meteorin like, glial cell differentiation regulator"
"15177","8010901","8447","DOC2B","double C2 domain beta"
"15178","8010903","9501","RPH3AL","rabphilin 3A like (without C2 domains)"
"15179","8010915","359845","RFLNB","refilin B"
"15180","8010918","55275","VPS53","VPS53 subunit of GARP complex"
"15181","8010924","NA","NA","NA"
"15182","8010946","50628","GEMIN4","gem nuclear organelle associated protein 4"
"15183","8010949","51031","GLOD4","glyoxalase domain containing 4"
"15184","8010963","NA","NA","NA"
"15185","8010967","64359","NXN","nucleoredoxin"
"15186","8010978","NA","NA","NA"
"15187","8010983","29","ABR","ABR activator of RhoGEF and GTPase"
"15188","8011009","NA","NA","NA"
"15189","8011011","NA","NA","NA"
"15190","8011018","1398","CRK","CRK proto-oncogene, adaptor protein"
"15191","8011027","4641","MYO1C","myosin IC"
"15192","8011062","51763","INPP5K","inositol polyphosphate-5-phosphatase K"
"15193","8011077","5306","PITPNA","phosphatidylinositol transfer protein alpha"
"15194","8011093","124935","SLC43A2","solute carrier family 43 member 2"
"15195","8011110","NA","NA","NA"
"15196","8011112","NA","NA","NA"
"15197","8011114","8578","SCARF1","scavenger receptor class F member 1"
"15198","8011131","83547","RILP","Rab interacting lysosomal protein"
"15199","8011141","10594","PRPF8","pre-mRNA processing factor 8"
"15200","8011188","727910","TLCD2","TLC domain containing 2"
"15201","8011193","NA","NA","NA"
"15202","8011200","114826","SMYD4","SET and MYND domain containing 4"
"15203","8011212","6391","SDHC","succinate dehydrogenase complex subunit C"
"15204","8011214","146760","RTN4RL1","reticulon 4 receptor like 1"
"15205","8011218","406921","MIR132","microRNA 132"
"15206","8011220","406994","MIR212","microRNA 212"
"15207","8011222","23293","SMG6","SMG6 nonsense mediated mRNA decay factor"
"15208","8011245","55720","TSR1","TSR1 ribosome maturation factor"
"15209","8011262","4335","MNT","MAX network transcriptional repressor"
"15210","8011270","284009","LOC284009","uncharacterized LOC284009"
"15211","8011275","79066","METTL16","methyltransferase like 16"
"15212","8011291","NA","NA","NA"
"15213","8011293","23277","CLUH","clustered mitochondria homolog"
"15214","8011320","8386","OR1D5","olfactory receptor family 1 subfamily D member 5"
"15215","8011322","4991","OR1D2","olfactory receptor family 1 subfamily D member 2"
"15216","8011324","8390","OR1G1","olfactory receptor family 1 subfamily G member 1"
"15217","8011328","NA","NA","NA"
"15218","8011331","4995","OR3A2","olfactory receptor family 3 subfamily A member 2"
"15219","8011337","4994","OR3A1","olfactory receptor family 3 subfamily A member 1"
"15220","8011339","8387","OR1E1","olfactory receptor family 1 subfamily E member 1"
"15221","8011341","8388","OR1E2","olfactory receptor family 1 subfamily E member 2"
"15222","8011343","84690","SPATA22","spermatogenesis associated 22"
"15223","8011354","162514","TRPV3","transient receptor potential cation channel subfamily V member 3"
"15224","8011375","NA","NA","NA"
"15225","8011396","NA","NA","NA"
"15226","8011407","NA","NA","NA"
"15227","8011415","NA","NA","NA"
"15228","8011430","3682","ITGAE","integrin subunit alpha E"
"15229","8011462","55421","NCBP3","nuclear cap binding subunit 3"
"15230","8011480","84254","CAMKK1","calcium/calmodulin dependent protein kinase kinase 1"
"15231","8011499","5023","P2RX1","purinergic receptor P2X 1"
"15232","8011516","489","ATP2A3","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3"
"15233","8011542","23140","ZZEF1","zinc finger ZZ-type and EF-hand domain containing 1"
"15234","8011599","51479","ANKFY1","ankyrin repeat and FYVE domain containing 1"
"15235","8011626","NA","NA","NA"
"15236","8011640","10514","MYBBP1A","MYB binding protein 1a"
"15237","8011671","124975","GGT6","gamma-glutamyltransferase 6"
"15238","8011678","NA","NA","NA"
"15239","8011680","246","ALOX15","arachidonate 15-lipoxygenase"
"15240","8011692","27043","PELP1","proline, glutamate and leucine rich protein 1"
"15241","8011713","58191","CXCL16","C-X-C motif chemokine ligand 16"
"15242","8011724","284013","VMO1","vitelline membrane outer layer 1 homolog"
"15243","8011732","NA","NA","NA"
"15244","8011734","1145","CHRNE","cholinergic receptor nicotinic epsilon subunit"
"15245","8011747","8402","SLC25A11","solute carrier family 25 member 11"
"15246","8011759","5216","PFN1","profilin 1"
"15247","8011765","9552","SPAG7","sperm associated antigen 7"
"15248","8011774","23125","CAMTA2","calmodulin binding transcription activator 2"
"15249","8011797","388324","INCA1","inhibitor of CDK, cyclin A1 interacting protein 1"
"15250","8011808","55065","SLC52A1","solute carrier family 52 member 1"
"15251","8011817","7775","ZNF232","zinc finger protein 232"
"15252","8011823","84622","ZNF594","zinc finger protein 594"
"15253","8011826","388325","SCIMP","SLP adaptor and CSK interacting membrane protein"
"15254","8011832","4927","NUP88","nucleoporin 88"
"15255","8011850","708","C1QBP","complement C1q binding protein"
"15256","8011861","56919","DHX33","DEAH-box helicase 33"
"15257","8011875","51009","DERL2","derlin 2"
"15258","8011884","NA","NA","NA"
"15259","8011912","23746","AIPL1","aryl hydrocarbon receptor interacting protein like 1"
"15260","8011924","83394","PITPNM3","PITPNM family member 3"
"15261","8011945","9851","KIAA0753","KIAA0753"
"15262","8011968","51003","MED31","mediator complex subunit 31"
"15263","8011975","284111","SLC13A5","solute carrier family 13 member 5"
"15264","8011990","83659","TEKT1","tektin 1"
"15265","8012000","NA","NA","NA"
"15266","8012004","406971","MIR195","microRNA 195"
"15267","8012006","162515","SLC16A11","solute carrier family 16 member 11"
"15268","8012013","10462","CLEC10A","C-type lectin domain containing 10A"
"15269","8012028","433","ASGR2","asialoglycoprotein receptor 2"
"15270","8012043","432","ASGR1","asialoglycoprotein receptor 1"
"15271","8012054","1742","DLG4","discs large MAGUK scaffold protein 4"
"15272","8012079","1856","DVL2","dishevelled segment polarity protein 2"
"15273","8012099","79142","PHF23","PHD finger protein 23"
"15274","8012110","11337","GABARAP","GABA type A receptor-associated protein"
"15275","8012116","23399","CTDNEP1","CTD nuclear envelope phosphatase 1"
"15276","8012126","1366","CLDN7","claudin 7"
"15277","8012138","NA","NA","NA"
"15278","8012140","51087","YBX2","Y-box binding protein 2"
"15279","8012150","NA","NA","NA"
"15280","8012166","84461","NEURL4","neuralized E3 ubiquitin protein ligase 4"
"15281","8012197","NA","NA","NA"
"15282","8012207","NA","NA","NA"
"15283","8012212","57659","ZBTB4","zinc finger and BTB domain containing 4"
"15284","8012218","NA","NA","NA"
"15285","8012220","6665","SOX15","SRY-box 15"
"15286","8012226","9513","FXR2","FMR1 autosomal homolog 2"
"15287","8012247","112483","SAT2","spermidine/spermine N1-acetyltransferase family member 2"
"15288","8012257","7157","TP53","tumor protein p53"
"15289","8012270","NA","NA","NA"
"15290","8012274","84316","NAA38","N(alpha)-acetyltransferase 38, NatC auxiliary subunit"
"15291","8012282","284023","RNF227","ring finger protein 227"
"15292","8012285","9196","KCNAB3","potassium voltage-gated channel subfamily A regulatory beta subunit 3"
"15293","8012304","58485","TRAPPC1","trafficking protein particle complex 1"
"15294","8012309","242","ALOX12B","arachidonate 12-lipoxygenase, 12R type"
"15295","8012326","59344","ALOXE3","arachidonate lipoxygenase 3"
"15296","8012344","84667","HES7","hes family bHLH transcription factor 7"
"15297","8012349","5187","PER1","period circadian regulator 1"
"15298","8012376","6844","VAMP2","vesicle associated membrane protein 2"
"15299","8012383","NA","NA","NA"
"15300","8012397","54785","BORCS6","BLOC-1 related complex subunit 6"
"15301","8012403","9212","AURKB","aurora kinase B"
"15302","8012416","284029","LINC00324","long intergenic non-protein coding RNA 324"
"15303","8012423","80169","CTC1","CST telomere replication complex component 1"
"15304","8012450","399512","SLC25A35","solute carrier family 25 member 35"
"15305","8012464","100128288","LOC100128288","uncharacterized LOC100128288"
"15306","8012466","124751","KRBA2","KRAB-A domain containing 2"
"15307","8012469","6154","RPL26","ribosomal protein L26"
"15308","8012473","643904","RNF222","ring finger protein 222"
"15309","8012475","4628","MYH10","myosin heavy chain 10"
"15310","8012518","NA","NA","NA"
"15311","8012520","146849","CCDC42","coiled-coil domain containing 42"
"15312","8012528","388333","SPDYE4","speedy/RINGO cell cycle regulator family member E4"
"15313","8012535","162387","MFSD6L","major facilitator superfamily domain containing 6 like"
"15314","8012539","146850","PIK3R6","phosphoinositide-3-kinase regulatory subunit 6"
"15315","8012558","23533","PIK3R5","phosphoinositide-3-kinase regulatory subunit 5"
"15316","8012581","9482","STX8","syntaxin 8"
"15317","8012591","201140","DHRS7C","dehydrogenase/reductase 7C"
"15318","8012598","5957","RCVRN","recoverin"
"15319","8012605","8522","GAS7","growth arrest specific 7"
"15320","8012625","8735","MYH13","myosin heavy chain 13"
"15321","8012663","4626","MYH8","myosin heavy chain 8"
"15322","8012696","4622","MYH4","myosin heavy chain 4"
"15323","8012726","4619","MYH1","myosin heavy chain 1"
"15324","8012753","4620","MYH2","myosin heavy chain 2"
"15325","8012787","4621","MYH3","myosin heavy chain 3"
"15326","8012823","6341","SCO1","SCO cytochrome c oxidase assembly protein 1"
"15327","8012830","388335","TMEM220","transmembrane protein 220"
"15328","8012837","644139","PIRT","phosphoinositide interacting regulator of transient receptor potential channels"
"15329","8012839","NA","NA","NA"
"15330","8012841","NA","NA","NA"
"15331","8012843","7566","ZNF18","zinc finger protein 18"
"15332","8012852","NA","NA","NA"
"15333","8012854","NA","NA","NA"
"15334","8012856","60528","ELAC2","elaC ribonuclease Z 2"
"15335","8012883","9955","HS3ST3A1","heparan sulfate-glucosamine 3-sulfotransferase 3A1"
"15336","8012887","NA","NA","NA"
"15337","8012891","NA","NA","NA"
"15338","8012893","NA","NA","NA"
"15339","8012896","5376","PMP22","peripheral myelin protein 22"
"15340","8012906","NA","NA","NA"
"15341","8012908","64518","TEKT3","tektin 3"
"15342","8012918","NA","NA","NA"
"15343","8012924","NA","NA","NA"
"15344","8012928","374286","CDRT1","CMT1A duplicated region transcript 1"
"15345","8012931","NA","NA","NA"
"15346","8012949","NA","NA","NA"
"15347","8012951","NA","NA","NA"
"15348","8012953","10626","TRIM16","tripartite motif containing 16"
"15349","8012958","27338","UBE2S","ubiquitin conjugating enzyme E2 S"
"15350","8012961","9611","NCOR1","nuclear receptor corepressor 1"
"15351","8013013","NA","NA","NA"
"15352","8013015","201161","CENPV","centromere protein V"
"15353","8013022","388341","LRRC75A","leucine rich repeat containing 75A"
"15354","8013026","57336","ZNF287","zinc finger protein 287"
"15355","8013035","57547","ZNF624","zinc finger protein 624"
"15356","8013042","NA","NA","NA"
"15357","8013049","NA","NA","NA"
"15358","8013061","23495","TNFRSF13B","TNF receptor superfamily member 13B"
"15359","8013068","201164","PLD6","phospholipase D family member 6"
"15360","8013071","201163","FLCN","folliculin"
"15361","8013089","NA","NA","NA"
"15362","8013094","8533","COPS3","COP9 signalosome subunit 3"
"15363","8013109","NA","NA","NA"
"15364","8013112","51655","RASD1","ras related dexamethasone induced 1"
"15365","8013120","10400","PEMT","phosphatidylethanolamine N-methyltransferase"
"15366","8013131","140771","SMCR5","Smith-Magenis syndrome chromosome region, candidate 5"
"15367","8013135","6720","SREBF1","sterol regulatory element binding transcription factor 1"
"15368","8013157","146691","TOM1L2","target of myb1 like 2 membrane trafficking protein"
"15369","8013159","146691","TOM1L2","target of myb1 like 2 membrane trafficking protein"
"15370","8013177","NA","NA","NA"
"15371","8013179","91647","ATPAF2","ATP synthase mitochondrial F1 complex assembly factor 2"
"15372","8013191","2314","FLII","FLII actin remodeling protein"
"15373","8013222","7156","TOP3A","DNA topoisomerase III alpha"
"15374","8013243","6470","SHMT1","serine hydroxymethyltransferase 1"
"15375","8013259","NA","NA","NA"
"15376","8013262","NA","NA","NA"
"15377","8013268","NA","NA","NA"
"15378","8013272","NA","NA","NA"
"15379","8013292","NA","NA","NA"
"15380","8013294","NA","NA","NA"
"15381","8013305","NA","NA","NA"
"15382","8013307","NA","NA","NA"
"15383","8013309","NA","NA","NA"
"15384","8013312","644815","FAM83G","family with sequence similarity 83 member G"
"15385","8013319","10750","GRAP","GRB2 related adaptor protein"
"15386","8013327","79999","LOC79999","uncharacterized protein ENSP00000382033"
"15387","8013329","NA","NA","NA"
"15388","8013331","27077","B9D1","B9 domain containing 1"
"15389","8013341","4239","MFAP4","microfibril associated protein 4"
"15390","8013348","6187","RPS2","ribosomal protein S2"
"15391","8013354","NA","NA","NA"
"15392","8013356","NA","NA","NA"
"15393","8013358","NA","NA","NA"
"15394","8013360","NA","NA","NA"
"15395","8013362","NA","NA","NA"
"15396","8013364","146802","SLC47A2","solute carrier family 47 member 2"
"15397","8013384","218","ALDH3A1","aldehyde dehydrogenase 3 family member A1"
"15398","8013399","9706","ULK2","unc-51 like autophagy activating kinase 2"
"15399","8013431","11216","AKAP10","A-kinase anchoring protein 10"
"15400","8013448","NA","NA","NA"
"15401","8013450","NA","NA","NA"
"15402","8013465","NA","NA","NA"
"15403","8013473","339240","KRT17P5","keratin 17 pseudogene 5"
"15404","8013479","NA","NA","NA"
"15405","8013484","NA","NA","NA"
"15406","8013486","23326","USP22","ubiquitin specific peptidase 22"
"15407","8013500","NA","NA","NA"
"15408","8013507","NA","NA","NA"
"15409","8013509","256302","NATD1","N-acetyltransferase domain containing 1"
"15410","8013515","339263","LINC02693","long intergenic non-protein coding RNA 2693"
"15411","8013517","NA","NA","NA"
"15412","8013519","NA","NA","NA"
"15413","8013521","NA","NA","NA"
"15414","8013523","NA","NA","NA"
"15415","8013525","NA","NA","NA"
"15416","8013527","NA","NA","NA"
"15417","8013529","NA","NA","NA"
"15418","8013531","NA","NA","NA"
"15419","8013533","NA","NA","NA"
"15420","8013536","4843","NOS2","nitric oxide synthase 2"
"15421","8013570","NA","NA","NA"
"15422","8013572","NA","NA","NA"
"15423","8013574","284085","KRT18P55","keratin 18 pseudogene 55"
"15424","8013581","90410","IFT20","intraflagellar transport 20"
"15425","8013588","26073","POLDIP2","DNA polymerase delta interacting protein 2"
"15426","8013602","645832","SEBOX","SEBOX homeobox"
"15427","8013606","7448","VTN","vitronectin"
"15428","8013616","113235","SLC46A1","solute carrier family 46 member 1"
"15429","8013622","124923","RSKR","ribosomal protein S6 kinase related"
"15430","8013633","9094","UNC119","unc-119 lipid binding chaperone"
"15431","8013641","94005","PIGS","phosphatidylinositol glycan anchor biosynthesis class S"
"15432","8013660","230","ALDOC","aldolase, fructose-bisphosphate C"
"15433","8013671","10615","SPAG5","sperm associated antigen 5"
"15434","8013696","9703","KIAA0100","KIAA0100"
"15435","8013741","6388","SDF2","stromal cell derived factor 2"
"15436","8013747","147011","PROCA1","protein interacting with cyclin A1"
"15437","8013753","83871","RAB34","RAB34, member RAS oncogene family"
"15438","8013771","116238","TLCD1","TLC domain containing 1"
"15439","8013776","55731","FAM222B","family with sequence similarity 222 member B"
"15440","8013784","574411","MIR451A","microRNA 451a"
"15441","8013786","406936","MIR144","microRNA 144"
"15442","8013788","2319","FLOT2","flotillin 2"
"15443","8013804","147015","DHRS13","dehydrogenase/reductase 13"
"15444","8013812","57649","PHF12","PHD finger protein 12"
"15445","8013833","124925","SEZ6","seizure related 6 homolog"
"15446","8013858","NA","NA","NA"
"15447","8013860","NA","NA","NA"
"15448","8013906","5756","TWF1","twinfilin actin binding protein 1"
"15449","8013908","57532","NUFIP2","nuclear FMR1 interacting protein 2"
"15450","8013915","NA","NA","NA"
"15451","8013917","NA","NA","NA"
"15452","8013919","116236","ABHD15","abhydrolase domain containing 15"
"15453","8013923","28964","GIT1","GIT ArfGAP 1"
"15454","8013947","84940","CORO6","coronin 6"
"15455","8013965","85464","SSH2","slingshot protein phosphatase 2"
"15456","8013985","NA","NA","NA"
"15457","8013987","NA","NA","NA"
"15458","8013989","6532","SLC6A4","solute carrier family 6 member 4"
"15459","8014008","642","BLMH","bleomycin hydrolase"
"15460","8014023","NA","NA","NA"
"15461","8014025","388364","TMIGD1","transmembrane and immunoglobulin domain containing 1"
"15462","8014033","NA","NA","NA"
"15463","8014037","51379","CRLF3","cytokine receptor like factor 3"
"15464","8014047","79736","TEFM","transcription elongation factor, mitochondrial"
"15465","8014057","4974","OMG","oligodendrocyte myelin glycoprotein"
"15466","8014063","2124","EVI2B","ecotropic viral integration site 2B"
"15467","8014066","2123","EVI2A","ecotropic viral integration site 2A"
"15468","8014071","NA","NA","NA"
"15469","8014073","55352","COPRS","coordinator of PRMT5 and differentiation stimulator"
"15470","8014081","55813","UTP6","UTP6 small subunit processome component"
"15471","8014100","64149","C17orf75","chromosome 17 open reading frame 75"
"15472","8014113","NA","NA","NA"
"15473","8014115","4642","MYO1D","myosin ID"
"15474","8014140","NA","NA","NA"
"15475","8014142","NA","NA","NA"
"15476","8014144","40","ASIC2","acid sensing ion channel subunit 2"
"15477","8014158","NA","NA","NA"
"15478","8014160","6346","CCL1","C-C motif chemokine ligand 1"
"15479","8014167","NA","NA","NA"
"15480","8014169","400591","C17orf102","chromosome 17 open reading frame 102"
"15481","8014172","10693","CCT6B","chaperonin containing TCP1 subunit 6B"
"15482","8014189","NA","NA","NA"
"15483","8014197","NA","NA","NA"
"15484","8014199","NA","NA","NA"
"15485","8014214","54475","NLE1","notchless homolog 1"
"15486","8014230","146861","SLC35G3","solute carrier family 35 member G3"
"15487","8014233","91607","SLFN11","schlafen family member 11"
"15488","8014241","55106","SLFN12","schlafen family member 12"
"15489","8014248","146857","SLFN13","schlafen family member 13"
"15490","8014257","100506736","SLFN12L","schlafen family member 12 like"
"15491","8014259","342618","SLFN14","schlafen family member 14"
"15492","8014264","5193","PEX12","peroxisomal biogenesis factor 12"
"15493","8014269","246176","GAS2L2","growth arrest specific 2 like 2"
"15494","8014282","79148","MMP28","matrix metallopeptidase 28"
"15495","8014298","256957","HEATR9","HEAT repeat containing 9"
"15496","8014316","6352","CCL5","C-C motif chemokine ligand 5"
"15497","8014326","201299","RDM1","RAD52 motif containing 1"
"15498","8014334","57151","LYZL6","lysozyme like 6"
"15499","8014342","6360","CCL16","C-C motif chemokine ligand 16"
"15500","8014349","NA","NA","NA"
"15501","8014361","6368","CCL23","C-C motif chemokine ligand 23"
"15502","8014369","6348","CCL3","C-C motif chemokine ligand 3"
"15503","8014397","NA","NA","NA"
"15504","8014437","NA","NA","NA"
"15505","8014452","NA","NA","NA"
"15506","8014454","80179","MYO19","myosin XIX"
"15507","8014485","NA","NA","NA"
"15508","8014487","31","ACACA","acetyl-CoA carboxylase alpha"
"15509","8014551","11276","SYNRG","synergin gamma"
"15510","8014574","11056","DDX52","DExD-box helicase 52"
"15511","8014591","6928","HNF1B","HNF1 homeobox B"
"15512","8014603","NA","NA","NA"
"15513","8014633","NA","NA","NA"
"15514","8014650","NA","NA","NA"
"15515","8014666","440435","GPR179","G protein-coupled receptor 179"
"15516","8014679","80725","SRCIN1","SRC kinase signaling inhibitor 1"
"15517","8014700","100170841","EPOP","elongin BC and polycomb repressive complex 2 associated protein"
"15518","8014702","NA","NA","NA"
"15519","8014704","NA","NA","NA"
"15520","8014706","7703","PCGF2","polycomb group ring finger 2"
"15521","8014723","8396","PIP4K2B","phosphatidylinositol-5-phosphate 4-kinase type 2 beta"
"15522","8014738","54883","CWC25","CWC25 spliceosome associated protein homolog"
"15523","8014749","NA","NA","NA"
"15524","8014755","619505","SNORA21","small nucleolar RNA, H/ACA box 21"
"15525","8014757","494188","FBXO47","F-box protein 47"
"15526","8014768","57125","PLXDC1","plexin domain containing 1"
"15527","8014787","390790","ARL5C","ADP ribosylation factor like GTPase 5C"
"15528","8014794","782","CACNB1","calcium voltage-gated channel auxiliary subunit beta 1"
"15529","8014812","342667","STAC2","SH3 and cysteine rich domain 2"
"15530","8014825","84961","FBXL20","F-box and leucine rich repeat protein 20"
"15531","8014841","5469","MED1","mediator complex subunit 1"
"15532","8014861","NA","NA","NA"
"15533","8014863","NA","NA","NA"
"15534","8014865","4761","NEUROD2","neuronal differentiation 2"
"15535","8014871","93210","PGAP3","post-GPI attachment to proteins 3"
"15536","8014882","84299","MIEN1","migration and invasion enhancer 1"
"15537","8014891","22806","IKZF3","IKAROS family zinc finger 3"
"15538","8014903","55876","GSDMB","gasdermin B"
"15539","8014916","94103","ORMDL3","ORMDL sphingolipid biosynthesis regulator 3"
"15540","8014925","9862","MED24","mediator complex subunit 24"
"15541","8014954","NA","NA","NA"
"15542","8014956","NA","NA","NA"
"15543","8014969","125111","GJD3","gap junction protein delta 3"
"15544","8014974","7153","TOP2A","DNA topoisomerase II alpha"
"15545","8015014","NA","NA","NA"
"15546","8015016","84951","TNS4","tensin 4"
"15547","8015031","1236","CCR7","C-C motif chemokine receptor 7"
"15548","8015037","NA","NA","NA"
"15549","8015039","6605","SMARCE1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1"
"15550","8015049","125113","KRT222","keratin 222"
"15551","8015060","192666","KRT24","keratin 24"
"15552","8015070","147183","KRT25","keratin 25"
"15553","8015078","353288","KRT26","keratin 26"
"15554","8015087","342574","KRT27","keratin 27"
"15555","8015095","162605","KRT28","keratin 28"
"15556","8015104","3858","KRT10","keratin 10"
"15557","8015115","3859","KRT12","keratin 12"
"15558","8015124","54474","KRT20","keratin 20"
"15559","8015133","25984","KRT23","keratin 23"
"15560","8015187","NA","NA","NA"
"15561","8015208","NA","NA","NA"
"15562","8015221","NA","NA","NA"
"15563","8015230","NA","NA","NA"
"15564","8015232","85289","KRTAP4-5","keratin associated protein 4-5"
"15565","8015236","84616","KRTAP4-4","keratin associated protein 4-4"
"15566","8015240","85290","KRTAP4-3","keratin associated protein 4-3"
"15567","8015242","85291","KRTAP4-2","keratin associated protein 4-2"
"15568","8015247","85285","KRTAP4-1","keratin associated protein 4-1"
"15569","8015252","83902","KRTAP17-1","keratin associated protein 17-1"
"15570","8015257","3883","KRT33A","keratin 33A"
"15571","8015262","3884","KRT33B","keratin 33B"
"15572","8015268","NA","NA","NA"
"15573","8015273","3881","KRT31","keratin 31"
"15574","8015280","8688","KRT37","keratin 37"
"15575","8015287","8687","KRT38","keratin 38"
"15576","8015293","3882","KRT32","keratin 32"
"15577","8015301","3886","KRT35","keratin 35"
"15578","8015312","8689","KRT36","keratin 36"
"15579","8015323","3860","KRT13","keratin 13"
"15580","8015337","3866","KRT15","keratin 15"
"15581","8015349","3880","KRT19","keratin 19"
"15582","8015357","3857","KRT9","keratin 9"
"15583","8015366","3861","KRT14","keratin 14"
"15584","8015376","3868","KRT16","keratin 16"
"15585","8015387","3872","KRT17","keratin 17"
"15586","8015396","9001","HAP1","huntingtin associated protein 1"
"15587","8015410","NA","NA","NA"
"15588","8015412","3728","JUP","junction plakoglobin"
"15589","8015432","10609","P3H4","prolyl 3-hydroxylase family member 4 (non-enzymatic)"
"15590","8015445","115024","NT5C3B","5'-nucleotidase, cytosolic IIIB"
"15591","8015456","55175","KLHL11","kelch like family member 11"
"15592","8015460","47","ACLY","ATP citrate lyase"
"15593","8015490","7266","DNAJC7","DnaJ heat shock protein family (Hsp40) member C7"
"15594","8015503","201181","ZNF385C","zinc finger protein 385C"
"15595","8015511","79132","DHX58","DExH-box helicase 58"
"15596","8015526","2648","KAT2A","lysine acetyltransferase 2A"
"15597","8015545","5878","RAB5C","RAB5C, member RAS oncogene family"
"15598","8015554","23415","KCNH4","potassium voltage-gated channel subfamily H member 4"
"15599","8015572","3060","HCRT","hypocretin neuropeptide precursor"
"15600","8015575","84514","GHDC","GH3 domain containing"
"15601","8015590","6777","STAT5B","signal transducer and activator of transcription 5B"
"15602","8015607","6774","STAT3","signal transducer and activator of transcription 3"
"15603","8015635","284119","CAVIN1","caveolae associated protein 1"
"15604","8015642","29893","PSMC3IP","PSMC3 interacting protein"
"15605","8015655","162427","RETREG3","reticulophagy regulator family member 3"
"15606","8015665","79990","PLEKHH3","pleckstrin homology, MyTH4 and FERM domain containing H3"
"15607","8015681","2826","CCR10","C-C motif chemokine receptor 10"
"15608","8015685","2145","EZH1","enhancer of zeste 1 polycomb repressive complex 2 subunit"
"15609","8015706","100190938","RAMP2-AS1","RAMP2 antisense RNA 1"
"15610","8015712","28958","COA3","cytochrome c oxidase assembly factor 3"
"15611","8015715","8678","BECN1","beclin 1"
